Date,USDMXN Curncy,MXN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,MXNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,MEXBOL Index,DXY Curncy,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2020-04-07,24.3145,278.39,1.0892,1.2332,108.76,0.2601,0.7122,31.87,40710.0,1647.72,7.0744,46.7,2642.0,8012.0,34526.31,99.9,250.0,8.4725,549.25,331.5,1.2158,1.1824,-42.9
2020-04-08,24.0426,301.0,1.0858,1.2383,108.83,0.252,0.7722,32.84,40720.0,1646.14,7.234,43.35,2735.0,8189.75,34567.79,100.119,267.5,8.09,548.25,330.0,1.2539,1.1974,-42.9
2020-04-09,23.5704,310.0,1.093,1.2458,108.49,0.2254,0.7191,31.48,40870.0,1683.73,7.1804,41.67,2779.75,8227.5,,99.517,222.5,7.6925,556.5,331.75,1.3098,1.2352,-67.7
2020-04-10,23.3105,304.0,1.0937,1.2455,108.47,0.2254,0.7191,,41100.0,1696.65,7.1621,,,,,99.482,220.0,7.58,,,1.3088,1.2344,
2020-04-13,23.6604,299.5,1.0914,1.2515,107.77,0.2452,0.7713,31.74,41850.0,1715.34,7.1909,41.17,2759.25,8327.25,34613.67,99.348,232.5,7.85,555.0,331.5,1.3478,1.2664,-81.9
2020-04-14,23.3907,297.0,1.098,1.2623,107.22,0.219,0.752,29.6,41890.0,1726.97,7.1434,37.76,2843.0,8692.5,34746.39,98.887,217.5,7.605,548.75,326.0,1.3809,1.296,-84.1
2020-04-15,23.9832,305.0,1.091,1.2518,107.46,0.1969,0.6316,27.69,41730.0,1717.03,6.9411,40.84,2775.0,8594.0,33855.24,99.461,265.0,7.8825,540.25,319.25,1.2776,1.1968,-126.5
2020-04-16,24.0262,295.46,1.084,1.2457,107.92,0.2066,0.6267,27.82,41580.0,1717.7,6.7744,40.11,2787.5,8734.25,33759.75,100.025,277.5,8.16,529.75,319.75,1.1557,1.0649,-131.1
2020-04-17,23.6963,295.0,1.0875,1.2499,107.54,0.2019,0.6417,28.08,42290.0,1682.82,6.7325,38.15,2870.0,8809.0,34743.1,99.782,270.0,7.7425,533.5,322.25,1.1169,1.0189,-129.0
2020-04-20,24.0441,298.5,1.0862,1.2442,107.62,0.2016,0.6053,25.57,42520.0,1695.65,6.7232,43.83,2806.5,8692.0,34477.06,99.955,280.0,7.7525,548.75,314.25,1.0933,0.9538,-133.1
2020-04-21,24.3937,285.5,1.0858,1.2289,107.8,0.2034,0.5691,19.33,41850.0,1686.2,6.4353,45.41,2732.0,8431.75,33892.28,100.258,295.0,7.9725,546.75,309.25,1.09,0.9507,-133.1
2020-04-22,24.4897,426.75,1.0823,1.2334,107.75,0.2133,0.619,20.37,40980.0,1714.08,6.5107,41.98,2788.5,8638.0,34223.86,100.388,290.0,7.94,543.0,317.5,1.2028,1.0525,-133.1
2020-04-23,24.8118,362.8,1.0777,1.2344,107.6,0.2191,0.6015,21.33,41860.0,1730.51,6.7748,41.38,2780.75,8598.75,34240.6,100.433,285.0,7.9225,547.0,319.25,1.1799,1.0401,-133.3
2020-04-24,24.9772,392.0,1.0823,1.2367,107.51,0.2245,0.6008,21.44,41940.0,1729.6,6.8092,35.93,2829.5,8769.0,34586.82,100.38,302.5,7.7775,526.75,315.75,1.2417,1.1141,-101.8
2020-04-27,24.698,362.5,1.0829,1.2431,107.25,0.2223,0.6605,19.99,42650.0,1713.99,6.7761,33.29,2869.0,8824.25,34968.09,100.041,312.5,7.605,521.0,305.5,1.2998,1.1614,-103.7
2020-04-28,24.2964,316.05,1.082,1.2426,106.87,0.2112,0.6129,20.46,42360.0,1707.79,6.5774,33.57,2867.25,8719.75,35830.81,99.865,312.5,7.4725,526.75,302.75,1.2629,1.1424,-105.3
2020-04-29,23.7456,314.5,1.0873,1.2469,106.68,0.2014,0.6269,22.54,42650.0,1713.41,6.454,31.23,2941.0,9036.5,36870.09,99.565,272.5,6.59,519.5,304.5,1.2419,1.1301,-117.3
2020-04-30,24.1744,296.5,1.0955,1.2594,107.18,0.1956,0.6393,25.27,42920.0,1686.5,6.0403,34.15,2902.5,8988.5,36470.11,99.016,262.0,6.335,529.75,311.5,1.171,1.0694,-144.6
2020-05-01,24.5777,297.61,1.0981,1.2506,106.91,0.19,0.6118,26.44,,1700.42,5.9644,37.19,2821.75,8718.0,,99.079,257.0,6.68,521.5,311.5,1.1618,1.0676,-128.0
2020-05-04,24.0704,308.0,1.0907,1.2443,106.74,0.1822,0.6336,27.2,,1702.07,6.0367,35.97,2825.25,8795.5,36370.43,99.484,265.0,7.385,524.25,310.75,1.1843,1.0797,-140.1
2020-05-05,23.995,324.0,1.084,1.2435,106.57,0.1882,0.6619,30.97,,1705.92,6.0573,33.61,2858.25,8924.25,36616.06,99.709,242.0,7.0975,525.5,313.0,1.1992,1.094,-130.8
2020-05-06,24.3813,342.0,1.0795,1.235,106.12,0.1784,0.703,29.72,42720.0,1685.71,6.0555,34.12,2833.5,8952.0,36986.2,100.091,243.0,7.1675,524.75,311.75,1.2027,1.0964,-101.6
2020-05-07,24.0608,331.06,1.0834,1.2362,106.28,0.1388,0.6409,29.46,42920.0,1716.06,5.9098,31.44,2880.0,9107.75,36792.41,99.889,245.0,7.15,529.0,316.0,1.1848,1.0936,-104.3
2020-05-08,23.6489,316.08,1.0839,1.241,106.65,0.1568,0.6831,30.97,43530.0,1702.7,5.8785,27.98,2928.5,9218.25,37623.68,99.734,231.0,6.8725,529.5,319.0,1.2145,1.1163,-54.8
2020-05-11,23.8922,302.5,1.0807,1.2335,107.66,0.1747,0.7099,29.63,43930.0,1697.93,5.8533,27.57,2922.75,9279.0,37631.89,100.236,224.0,7.035,524.75,318.5,1.2266,1.1245,-54.3
2020-05-12,24.3723,295.37,1.0848,1.226,107.14,0.1589,0.6651,29.98,43540.0,1702.7,5.791,33.04,2852.5,9078.25,37462.89,99.933,212.0,6.7925,521.75,323.75,1.179,1.0875,-60.8
2020-05-13,24.189,296.0,1.0818,1.2232,107.03,0.1589,0.6525,29.19,43110.0,1716.28,5.7221,35.28,2813.0,8992.25,36394.59,100.242,240.0,6.7625,510.5,320.25,1.1663,1.0725,-61.1
2020-05-14,23.869,318.5,1.0805,1.223,107.25,0.147,0.6218,31.13,43160.0,1730.3,5.6624,32.61,2847.0,9079.5,36094.14,100.466,257.0,6.6675,510.5,320.25,1.1468,1.0581,-69.7
2020-05-15,23.9586,281.7,1.082,1.2116,107.06,0.1451,0.6428,32.5,43190.0,1743.67,5.7192,31.89,2846.5,9096.5,35691.39,100.402,249.0,6.5275,500.25,319.25,1.1791,1.0897,-95.3
2020-05-18,23.7566,266.0,1.0913,1.2194,107.34,0.1772,0.7257,34.81,43060.0,1732.55,5.6409,29.3,2948.0,9325.5,37112.46,99.665,228.0,6.6675,497.0,320.75,1.2567,1.1697,-97.3
2020-05-19,23.6311,254.0,1.0923,1.2253,107.71,0.1652,0.6882,34.65,43780.0,1745.05,5.5798,30.53,2918.75,9300.75,35862.04,99.371,227.0,6.735,498.75,321.25,1.2333,1.1433,-94.2
2020-05-20,23.1982,256.0,1.098,1.2245,107.53,0.1633,0.6801,35.75,43820.0,1748.18,5.6257,27.99,2968.5,9485.5,36026.98,99.124,210.0,6.84,513.75,319.5,1.2412,1.1575,-92.3
2020-05-21,22.865,253.2,1.095,1.2223,107.61,0.1653,0.672,36.06,44290.0,1727.0,5.5926,29.53,2937.0,9355.75,35560.76,99.37,197.0,6.49,516.0,317.75,1.2074,1.1253,-81.5
2020-05-22,22.7324,247.75,1.0901,1.2173,107.64,0.1676,0.6591,35.13,43770.0,1734.68,5.6567,28.16,2953.0,9406.25,35784.42,99.863,201.0,6.385,508.75,318.0,1.1881,1.1104,-81.2
2020-05-25,22.543,248.0,1.0898,1.2191,107.71,0.1676,0.6591,35.53,43590.0,1731.95,5.6385,,,,35832.77,99.863,201.0,6.47,,,1.1881,1.112,
2020-05-26,22.1982,236.0,1.0982,1.2334,107.54,0.1717,0.6965,36.17,43880.0,1710.58,5.6204,28.01,2994.5,9406.5,36206.86,98.908,177.0,6.15,506.75,319.0,1.1887,1.1178,-79.2
2020-05-27,22.3344,243.25,1.1006,1.2261,107.72,0.1799,0.6819,34.74,43940.0,1709.47,5.7366,27.62,3035.5,9432.5,36889.96,99.062,169.0,6.4125,504.5,320.5,1.2027,1.1392,-75.3
2020-05-28,22.2014,240.93,1.1077,1.2321,107.65,0.1701,0.69,35.29,43780.0,1718.33,5.659,28.59,3038.0,9460.25,36508.14,98.383,172.0,6.555,514.5,327.5,1.2489,1.1779,-55.7
2020-05-29,22.1761,239.0,1.1101,1.2343,107.83,0.1603,0.6526,35.33,43940.0,1730.27,5.6111,27.51,3042.0,9560.25,36122.73,98.344,186.0,6.4175,520.75,325.75,1.2258,1.1432,-55.1
2020-06-01,22.0304,236.0,1.1136,1.2492,107.59,0.1564,0.6591,38.32,44510.0,1739.55,5.6052,28.23,3054.0,9595.0,36980.84,97.83,171.0,6.3875,515.25,323.25,1.2475,1.1818,-54.7
2020-06-02,21.7856,233.0,1.117,1.2551,108.68,0.1623,0.6852,39.57,44700.0,1727.7,5.5552,26.84,3077.0,9647.75,37460.44,97.673,152.0,6.59,508.0,324.25,1.2357,1.1748,-53.9
2020-06-03,21.7685,227.5,1.1233,1.2575,108.9,0.19,0.7458,39.79,44960.0,1699.67,5.4723,25.66,3117.75,9684.75,38290.77,97.276,133.0,7.0575,512.0,324.0,1.2616,1.1989,8.0
2020-06-04,21.9168,225.0,1.1338,1.2597,109.15,0.194,0.8234,39.99,44830.0,1714.01,5.4319,25.81,3110.5,9626.25,37872.89,96.677,135.0,6.9,523.75,329.0,1.2755,1.2115,8.3
2020-06-05,21.5797,225.25,1.1292,1.2668,109.59,0.2062,0.8951,42.3,45090.0,1685.06,5.3472,24.52,3186.75,9808.5,38948.08,96.937,123.0,6.795,515.25,331.25,1.3209,1.2582,66.3
2020-06-08,21.5004,221.5,1.1294,1.2724,108.43,0.2261,0.8752,40.8,45790.0,1698.53,5.2475,25.81,3227.5,9884.75,39954.01,96.618,128.0,6.99,511.5,333.75,1.325,1.282,69.7
2020-06-09,21.9144,222.0,1.134,1.2728,107.76,0.2024,0.8253,41.18,46330.0,1715.33,5.1563,27.57,3205.5,9951.0,39185.66,96.324,138.0,7.33,504.5,327.5,1.2816,1.2433,69.6
2020-06-10,21.8453,218.0,1.1374,1.2747,107.12,0.1667,0.7263,41.73,46830.0,1738.7,5.0154,27.57,3186.0,10087.25,38266.19,95.959,147.0,7.65,506.25,326.25,1.29,1.2597,65.1
2020-06-11,22.7679,210.0,1.1299,1.2602,106.87,0.1967,0.669,38.55,47300.0,1727.7,4.9259,40.79,3010.25,9616.75,36827.36,96.733,174.0,8.1125,499.25,329.75,1.2618,1.2069,74.7
2020-06-12,22.263,211.5,1.1256,1.254,107.38,0.193,0.7034,38.73,46890.0,1730.75,5.0295,36.09,3034.75,9645.0,37679.24,97.319,164.0,8.11,502.0,330.0,1.2504,1.2032,82.2
2020-06-15,22.2052,211.89,1.1323,1.2605,107.33,0.189,0.7215,39.72,47050.0,1725.16,5.1261,34.4,3073.0,9800.5,37416.74,96.706,172.0,7.785,504.75,329.25,1.2676,1.2296,101.5
2020-06-16,22.3228,212.21,1.1264,1.2573,107.32,0.1992,0.7528,40.96,46770.0,1726.53,5.1572,33.67,3128.75,9972.5,37894.05,96.958,143.0,7.8425,496.0,329.0,1.3034,1.2634,119.3
2020-06-17,22.3536,215.0,1.1244,1.2555,107.01,0.1952,0.738,40.71,46780.0,1726.95,5.1604,33.47,3118.0,9994.5,37897.24,97.158,154.0,7.705,488.75,330.25,1.2896,1.2476,113.4
2020-06-18,22.7534,216.43,1.1205,1.2424,106.97,0.1933,0.7084,41.51,46900.0,1722.93,5.1846,32.94,3109.0,9995.75,37632.89,97.421,155.0,7.4475,483.5,331.0,1.3027,1.2638,126.7
2020-06-19,22.633,224.0,1.1178,1.235,106.87,0.1855,0.6937,42.19,47320.0,1743.87,5.2226,35.12,3161.26,10120.84,38404.63,97.623,148.0,7.2425,481.25,332.5,1.3225,1.2894,128.6
2020-06-22,22.5125,220.46,1.1261,1.2469,106.91,0.1917,0.7085,43.08,47580.0,1754.43,5.1916,31.77,3110.75,10124.75,38123.56,97.039,155.0,7.3325,485.0,328.25,1.359,1.3336,145.4
2020-06-23,22.4257,215.0,1.1308,1.252,106.52,0.1857,0.7118,42.63,47770.0,1768.41,5.1602,31.37,3118.5,10196.0,38217.68,96.646,148.0,7.5675,486.0,325.0,1.3827,1.3624,155.7
2020-06-24,22.7952,213.06,1.1251,1.2419,107.04,0.1876,0.679,40.31,47910.0,1761.17,5.1408,33.84,3049.0,10010.75,37908.38,97.148,160.0,7.6975,481.25,324.25,1.3503,1.3186,157.1
2020-06-25,22.6599,203.5,1.1218,1.2419,107.19,0.1857,0.6856,41.05,,1763.79,5.1034,32.22,3070.75,10088.25,37734.52,97.429,162.0,7.25,486.75,317.25,1.3541,1.3309,168.2
2020-06-26,23.052,202.75,1.1219,1.2336,107.22,0.1661,0.6413,41.02,,1771.29,5.0525,34.73,3007.0,9865.5,37431.95,97.433,165.0,7.055,474.0,317.0,1.3396,1.3166,162.1
2020-06-29,23.0767,204.5,1.1242,1.2298,107.58,0.1485,0.6234,41.71,48500.0,1772.82,4.9986,31.78,3047.75,9973.75,37769.2,97.536,163.0,7.3325,485.5,326.25,1.3339,1.3282,167.4
2020-06-30,22.9924,205.62,1.1234,1.2401,107.93,0.1485,0.6561,41.15,48690.0,1780.96,5.0252,30.43,3090.25,10147.25,37716.43,97.391,159.0,7.1175,490.0,338.5,1.3382,1.3387,181.2
2020-07-01,22.6985,208.5,1.1251,1.2475,107.47,0.1603,0.6758,42.03,49290.0,1770.09,4.968,28.62,3103.0,10268.75,37619.77,97.196,142.0,6.8575,498.75,348.25,1.3506,1.3603,184.7
2020-07-02,22.4766,207.0,1.1239,1.2468,107.5,0.1526,0.6693,43.14,49390.0,1775.38,4.9647,27.68,3129.0,10355.75,37894.08,97.317,138.0,6.635,490.0,342.5,1.3754,1.3953,188.1
2020-07-03,22.3871,207.65,1.1248,1.2483,107.51,0.1526,0.6693,42.8,49200.0,1775.95,4.9121,,,,37950.0,97.172,110.372,6.365,,,1.3754,1.3949,188.9
2020-07-06,22.3557,209.0,1.1309,1.2492,107.35,0.1566,0.6759,43.1,49090.0,1784.68,4.9396,27.94,3172.0,10598.5,37884.76,96.725,128.0,6.8375,489.5,346.5,1.4085,1.4437,213.6
2020-07-07,22.8564,213.0,1.1274,1.2542,107.52,0.1567,0.6397,43.08,49520.0,1794.86,4.972,29.43,3136.5,10532.25,37837.39,96.881,140.0,6.66,492.25,345.0,1.37,1.4166,221.3
2020-07-08,22.6641,209.5,1.133,1.261,107.26,0.1587,0.6644,43.29,49800.0,1808.89,5.0167,28.08,3163.5,10662.25,37483.88,96.428,144.0,6.5375,517.5,348.25,1.355,1.4017,222.0
2020-07-09,22.6211,213.0,1.1285,1.2606,107.2,0.1508,0.6135,42.35,50530.0,1803.55,5.0366,29.26,3141.0,10727.5,36795.95,96.7,146.0,6.6175,526.25,351.25,1.3334,1.379,224.1
2020-07-10,22.4445,212.75,1.13,1.2622,106.93,0.1529,0.6447,43.24,50540.0,1798.7,5.0487,27.29,3178.5,10837.25,36465.46,96.652,153.0,6.4825,535.75,340.5,1.3404,1.3924,225.9
2020-07-13,22.7615,215.21,1.1344,1.2555,107.29,0.1509,0.6184,42.72,52910.0,1802.76,5.0427,32.19,3148.25,10600.0,36389.39,96.464,147.0,6.8525,524.75,334.0,1.3547,1.4062,236.3
2020-07-14,22.4465,215.75,1.14,1.2553,107.24,0.157,0.6233,42.9,52130.0,1809.36,5.0486,29.52,3183.5,10646.25,36190.91,96.259,156.0,6.9225,524.75,334.75,1.3579,1.4099,243.4
2020-07-15,22.3248,212.5,1.1412,1.2587,106.94,0.155,0.6299,43.79,52410.0,1810.29,4.9559,27.76,3219.5,10683.25,36590.26,96.081,150.0,6.8675,550.75,326.25,1.3587,1.3995,256.9
2020-07-16,22.4465,213.0,1.1384,1.2553,107.27,0.145,0.6168,43.37,51280.0,1797.16,4.9101,28.0,3194.5,10511.75,36465.67,96.346,156.0,6.365,535.25,330.25,1.3687,1.4062,270.8
2020-07-17,22.5485,213.75,1.1428,1.2568,107.02,0.1451,0.6266,43.14,51430.0,1810.42,4.9038,25.68,3214.0,10622.5,36327.84,95.942,152.0,6.595,534.75,333.0,1.3984,1.4469,259.1
2020-07-20,22.4921,211.0,1.1448,1.2661,107.27,0.1472,0.6102,43.28,51400.0,1817.77,4.929,24.46,3245.25,10951.0,36323.69,95.832,143.0,6.3475,522.0,328.25,1.396,1.4471,250.7
2020-07-21,22.3393,211.25,1.1527,1.2731,106.8,0.1411,0.6004,44.32,51870.0,1841.91,4.9225,24.84,3251.25,10851.0,36881.67,95.117,130.0,6.525,527.75,322.75,1.4107,1.4743,246.5
2020-07-22,22.3677,212.0,1.157,1.2734,107.15,0.1492,0.5971,44.29,52410.0,1871.41,4.9105,24.32,3265.5,10804.25,37447.1,94.988,130.0,6.79,534.5,327.5,1.4107,1.4766,239.9
2020-07-23,22.5184,215.0,1.1596,1.2741,106.86,0.1513,0.5774,43.31,51750.0,1887.44,4.886,26.08,3227.5,10548.25,37433.3,94.692,132.0,6.745,529.5,328.0,1.3955,1.4454,236.1
2020-07-24,22.2828,214.39,1.1656,1.2794,106.14,0.1473,0.5888,43.34,51770.0,1902.02,4.9028,25.84,3204.0,10459.0,37357.46,94.435,141.0,6.9925,539.5,326.25,1.4133,1.5018,236.2
2020-07-27,21.9229,209.5,1.1752,1.2882,105.37,0.1514,0.6151,43.41,51680.0,1942.24,4.9482,24.74,3232.25,10675.25,37742.14,93.668,141.0,8.1675,527.75,325.0,1.4336,1.5175,238.5
2020-07-28,21.9368,214.0,1.1716,1.2932,105.09,0.1387,0.579,43.22,51760.0,1958.43,4.9397,25.44,3213.0,10540.0,37771.21,93.696,145.0,7.8125,523.5,320.0,1.4212,1.504,236.2
2020-07-29,21.9737,212.25,1.1792,1.2997,104.92,0.1309,0.5741,43.75,51760.0,1970.79,4.8815,24.1,3252.5,10674.25,37720.84,93.453,141.0,7.865,532.75,315.5,1.4495,1.531,230.0
2020-07-30,22.0237,206.09,1.1847,1.3096,104.73,0.1172,0.5462,42.94,51810.0,1956.64,4.834,24.76,3248.75,10794.0,37136.78,93.021,146.0,7.8525,529.5,315.75,1.4263,1.5229,247.1
2020-07-31,22.2765,206.16,1.1778,1.3085,105.83,0.1054,0.5282,43.3,51670.0,1975.86,4.7806,24.46,3263.5,10890.5,37019.68,93.349,142.0,7.81,531.25,316.0,1.4614,1.5545,246.8
2020-08-03,22.6285,210.42,1.1762,1.3075,105.95,0.1093,0.5543,44.15,50950.0,1976.98,4.8733,24.28,3288.5,11044.25,37546.72,93.542,143.0,7.92,521.0,317.5,1.478,1.5831,225.4
2020-08-04,22.6701,211.0,1.1803,1.3071,105.72,0.1073,0.5069,44.43,51590.0,2019.21,4.9626,23.76,3300.0,11086.0,37466.95,93.382,145.0,7.81,508.25,308.25,1.4622,1.5714,227.9
2020-08-05,22.3728,206.52,1.1863,1.3114,105.6,0.1171,0.5477,45.17,51330.0,2038.12,4.8652,22.99,3316.0,11091.75,37901.96,92.868,138.0,8.435,510.75,311.0,1.4954,1.6161,218.9
2020-08-06,22.3989,210.0,1.1877,1.3143,105.55,0.1151,0.5362,45.09,51390.0,2063.54,4.8573,22.65,3344.25,11261.25,37998.34,92.788,135.0,7.9025,501.25,311.25,1.4976,1.6197,221.9
2020-08-07,22.3747,209.0,1.1787,1.3052,105.92,0.129,0.564,44.4,51320.0,2035.55,4.8136,22.21,3344.75,11122.75,38005.0,93.435,132.5,7.4275,495.5,307.75,1.4985,1.6192,223.0
2020-08-10,22.4462,209.0,1.1738,1.3073,105.96,0.131,0.5755,44.99,50190.0,2027.34,4.799,22.13,3352.75,11072.0,38289.76,93.582,132.0,7.11,491.0,310.5,1.5112,1.6094,225.5
2020-08-11,22.4003,210.0,1.174,1.3048,106.49,0.1489,0.6415,44.5,50630.0,1911.89,4.7337,24.03,3330.0,10878.5,38703.59,93.628,126.0,7.17,495.0,311.5,1.5302,1.6263,225.2
2020-08-12,22.3548,207.0,1.1784,1.3034,106.91,0.1609,0.6747,45.43,49900.0,1915.83,4.742,22.28,3370.0,11126.0,38634.1,93.443,127.5,7.4,491.25,314.5,1.5634,1.6659,249.1
2020-08-13,22.1672,203.5,1.1814,1.3067,106.93,0.1629,0.7208,44.96,50420.0,1953.71,4.756,22.13,3367.75,11175.25,38615.62,93.335,132.0,7.605,496.75,325.25,1.5568,1.676,250.3
2020-08-14,21.9801,192.5,1.1842,1.3086,106.6,0.145,0.7094,44.8,49900.0,1945.12,4.652,22.05,3361.5,11133.75,38949.88,93.096,137.0,7.44,500.0,324.5,1.528,1.6552,253.3
2020-08-17,22.1987,194.0,1.187,1.3103,106.0,0.1511,0.6882,45.37,50290.0,1985.3,4.6465,21.35,3379.75,11286.75,39285.85,92.851,134.0,7.705,516.5,331.0,1.532,1.6588,239.3
2020-08-18,22.1681,191.7,1.1931,1.3239,105.41,0.1431,0.6687,45.46,51030.0,2002.44,4.6437,21.51,3387.0,11409.25,39087.35,92.271,132.5,8.1925,507.5,327.0,1.5863,1.6979,253.1
2020-08-19,22.109,193.0,1.1838,1.3098,106.12,0.1391,0.6801,45.37,51940.0,1928.98,4.66,22.54,3372.75,11332.0,39021.92,92.887,126.5,8.0725,512.0,325.0,1.5614,1.6655,249.6
2020-08-20,22.0759,192.0,1.186,1.3214,105.8,0.1411,0.6509,44.9,52230.0,1947.26,4.7058,22.72,3380.75,11477.25,38707.23,92.793,209.869,7.775,519.5,324.5,1.5161,1.627,242.7
2020-08-21,21.9749,194.0,1.1797,1.309,105.8,0.1432,0.6282,44.35,51920.0,1940.48,4.6839,22.54,3392.5,11562.0,38095.88,93.247,127.0,7.63,527.25,327.0,1.5348,1.6419,254.6
2020-08-24,21.9985,194.0,1.1788,1.3063,105.98,0.1513,0.6542,45.13,51240.0,1928.88,4.6888,22.37,3427.5,11636.25,38029.63,93.298,124.0,7.79,520.75,331.75,1.5656,1.6789,236.7
2020-08-25,21.9135,197.0,1.1835,1.3152,106.39,0.1493,0.6835,45.86,51090.0,1928.18,4.7337,22.03,3443.0,11726.25,38249.9,93.019,123.5,7.56,527.25,340.75,1.595,1.7039,235.3
2020-08-26,21.9342,192.62,1.183,1.321,105.99,0.1504,0.6884,45.64,51290.0,1954.46,4.7229,23.27,3480.25,11991.25,37753.04,93.006,123.0,7.49,532.0,340.5,1.6177,1.7299,238.1
2020-08-27,22.1493,218.35,1.1822,1.3201,106.57,0.1583,0.7522,45.09,51450.0,1929.54,4.7003,24.47,3485.25,11952.75,37647.19,93.001,125.0,7.11,542.5,344.25,1.637,1.7485,242.8
2020-08-28,21.7618,190.19,1.1903,1.3353,105.37,0.127,0.7211,45.05,51730.0,1964.83,4.663,22.96,3504.5,11991.75,37794.25,92.371,120.0,7.465,539.25,346.0,1.6557,1.7776,242.5
2020-08-31,21.8867,188.5,1.1936,1.337,105.91,0.1309,0.7048,45.28,51960.0,1967.8,4.622,26.41,3499.0,12114.0,36840.73,92.144,118.0,7.845,544.25,348.5,1.6954,1.8049,210.8
2020-09-01,21.7827,191.0,1.1912,1.3384,105.96,0.1309,0.6689,45.58,52430.0,1970.18,4.5583,26.12,3527.0,12312.5,37487.99,92.338,111.0,7.7625,555.75,349.5,1.6747,1.7715,206.8
2020-09-02,21.7689,191.5,1.1855,1.335,106.18,0.1329,0.6477,44.43,52010.0,1942.92,4.5129,26.57,3579.25,12411.5,37053.77,92.847,104.0,7.63,547.75,349.75,1.6362,1.73,193.4
2020-09-03,21.6521,187.0,1.1852,1.3281,106.19,0.127,0.6347,44.07,51920.0,1930.91,4.5155,33.6,3461.5,11800.5,36429.66,92.739,110.0,7.615,543.25,344.5,1.6138,1.6817,193.3
2020-09-04,21.5544,210.0,1.1838,1.3279,106.24,0.1428,0.718,42.66,51420.0,1933.94,4.5077,30.75,3417.5,11548.75,36448.5,92.719,116.0,7.23,539.75,347.25,1.6403,1.7024,191.8
2020-09-07,21.6059,207.5,1.1817,1.3166,106.27,0.1428,0.718,42.01,52400.0,1933.64,4.5115,,,,36637.45,92.719,116.0,7.475,,,1.6403,1.7028,186.6
2020-09-08,21.7793,190.53,1.1778,1.2982,106.03,0.1408,0.6788,39.78,52460.0,1932.03,4.5155,31.46,3335.5,11060.5,36071.43,93.445,123.0,7.6425,533.25,351.0,1.6262,1.6922,183.9
2020-09-09,21.3652,188.57,1.1803,1.3002,106.18,0.1468,0.7001,40.79,51930.0,1946.84,4.57,28.81,3400.25,11392.75,36157.96,93.255,120.0,7.57,534.0,350.0,1.6339,1.7058,183.1
2020-09-10,21.4434,181.64,1.1815,1.2805,106.13,0.1389,0.6772,40.06,52000.0,1946.09,4.5332,29.71,3340.5,11178.25,36180.74,93.336,118.0,7.3575,540.0,357.25,1.6242,1.6916,179.9
2020-09-11,21.276,182.45,1.1846,1.2796,106.16,0.127,0.6658,39.83,51500.0,1940.55,4.4483,26.87,3333.75,11061.5,36334.89,93.333,119.0,7.02,533.75,365.0,1.5892,1.6662,188.0
2020-09-14,21.1044,176.5,1.1866,1.2846,105.73,0.137,0.6723,39.61,52070.0,1956.86,4.4195,25.85,3382.5,11280.5,36881.99,93.052,119.5,7.0375,548.5,357.5,1.5809,1.6584,181.5
2020-09-15,21.1287,176.25,1.1847,1.2889,105.44,0.139,0.6789,40.53,51960.0,1954.15,4.4291,25.59,3405.25,11464.25,36729.15,93.05,116.5,7.1625,538.25,366.0,1.5878,1.6722,178.1
2020-09-16,20.9441,173.0,1.1816,1.2967,104.95,0.137,0.6969,42.22,51810.0,1959.26,4.4298,26.04,3389.5,11268.75,,93.214,115.5,6.7975,542.0,371.75,1.5851,1.6806,177.1
2020-09-17,20.8689,182.15,1.1848,1.2973,104.74,0.135,0.6887,43.3,51490.0,1944.44,4.4147,26.46,3361.5,11090.0,36130.92,92.97,117.5,6.6175,556.25,375.25,1.585,1.6772,170.1
2020-09-18,21.1323,184.25,1.184,1.2917,104.57,0.1391,0.6937,43.15,51990.0,1950.86,4.4123,25.83,3353.6,11144.81,36017.35,92.926,120.5,6.4,575.0,378.5,1.591,1.6739,172.5
2020-09-21,21.3445,178.5,1.1771,1.2817,104.65,0.1371,0.6658,41.44,52260.0,1912.51,4.1944,27.78,3275.0,10989.0,35517.77,93.656,147.0,6.895,554.75,369.75,1.5683,1.6305,166.1
2020-09-22,21.6966,169.25,1.1708,1.2733,104.93,0.1351,0.6708,41.72,51730.0,1900.21,4.3789,26.86,3299.25,11149.5,35853.58,93.988,150.0,6.79,558.0,369.25,1.5601,1.6218,165.0
2020-09-23,22.398,169.77,1.166,1.2724,105.39,0.1387,0.6724,41.77,51550.0,1863.34,4.3472,28.58,3231.25,10829.0,35829.58,94.389,158.0,6.8075,549.0,368.5,1.5583,1.6032,164.2
2020-09-24,22.1528,171.83,1.1672,1.2747,105.41,0.1328,0.6659,41.94,50650.0,1868.07,4.3634,28.51,3238.0,10891.75,36217.49,94.354,171.0,6.7025,549.75,363.5,1.5533,1.5835,171.6
2020-09-25,22.3363,179.37,1.1631,1.2746,105.58,0.1289,0.6544,41.92,50620.0,1861.58,4.3704,26.38,3287.25,11136.5,36583.71,94.642,164.0,6.52,544.25,365.25,1.5579,1.5836,170.4
