Date,USDBRL Curncy,BCN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USOSFR2 Curncy,USOSFR10 Curncy,CO1 Comdty,CU1 Comdty,XAU Curncy,BCNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,IBOV Index,DXY Curncy,BRAZIL CDS USD SR 5Y D14 Corp,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,KC1 Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2007-07-11,1.8918,,1.3745,2.0324,122.49,10.8023,5.3182,5.6307,75.44,63820.0,660.6,9.4327,16.64,1531.0,2009.5,56356.13,80.73,76.843,35.875,5.65,611.0,336.0,109.2,2.5862,2.3864,48.3
2007-07-12,1.8731,,1.3789,2.0303,122.42,10.7588,5.3482,5.6616,76.4,64070.0,666.8,9.6162,15.54,1555.75,2034.75,57613.05,80.635,75.214,35.366,5.65,611.5,344.0,109.4,2.5922,2.3847,48.9
2007-07-13,1.862,,1.3782,2.0343,121.93,10.7607,5.3382,5.6205,77.57,63540.0,666.9,9.5879,15.15,1560.0,2046.75,57644.16,80.576,73.917,35.333,5.525,614.0,341.5,107.75,2.5783,2.3805,42.8
2007-07-16,1.87,,1.3772,2.0361,121.9,10.7825,5.2895,5.5742,77.33,64040.0,664.9,9.4426,15.59,1559.75,2048.5,57374.4,80.522,73.333,35.375,5.5,601.75,334.75,109.25,2.5607,2.4112,47.7
2007-07-17,1.86,,1.3781,2.0467,122.34,10.747,5.3032,5.5937,75.53,63740.0,664.9,9.425,15.63,1558.75,2060.75,57659.65,80.54,74.583,35.868,5.3,601.25,322.5,110.6,2.5521,2.4134,65.2
2007-07-18,1.8595,,1.3803,2.0528,121.95,10.7378,5.2832,5.5703,76.76,64070.0,673.0,9.4472,16.0,1554.75,2059.75,57555.85,80.424,76.671,35.925,5.3,623.5,327.0,112.5,2.572,2.4284,65.5
2007-07-19,1.8543,,1.3804,2.0489,122.01,10.7478,5.2712,5.5513,77.67,65100.0,677.5,9.7946,15.23,1559.75,2065.5,58124.57,80.419,77.067,36.566,5.2,620.0,321.25,112.75,2.5814,2.4392,62.9
2007-07-20,1.8565,,1.3827,2.0561,121.28,10.7935,5.2152,5.5041,77.64,67300.0,683.4,9.8532,16.95,1545.0,2055.25,57442.74,80.288,83.233,40.134,5.2,616.25,318.25,114.0,2.5514,2.4088,62.9
2007-07-23,1.8417,,1.3807,2.0593,121.1,10.7674,5.2342,5.5035,76.86,69270.0,681.6,9.653,16.81,1549.0,2053.5,58036.77,80.354,82.5,40.5,5.3,620.25,310.0,112.35,2.5314,2.3849,63.4
2007-07-24,1.8623,,1.3823,2.0626,120.26,10.8373,5.2072,5.4794,75.08,67470.0,681.0,9.487,18.55,1522.5,2025.5,55794.57,80.077,88.083,41.4,5.3,642.0,311.5,115.75,2.573,2.4044,63.6
2007-07-25,1.866,,1.3722,2.0537,120.5,10.8596,5.1822,5.4707,76.32,66460.0,674.9,9.3076,18.1,1524.75,2026.5,56001.3,80.652,93.883,45.55,5.35,634.0,311.5,114.2,2.5838,2.4148,64.3
2007-07-26,1.9285,,1.3747,2.0491,118.68,10.9728,5.0332,5.3569,75.18,66290.0,662.9,9.5856,20.74,1488.0,2000.5,53893.15,80.453,119.767,59.5,5.25,651.0,317.5,111.4,2.5474,2.3697,60.8
2007-07-27,1.8945,,1.3636,2.0242,118.63,11.0125,4.9672,5.3612,76.26,66880.0,661.2,9.8285,24.17,1458.0,1963.5,52922.23,80.946,147.667,71.114,5.675,653.25,321.0,112.7,2.5524,2.3707,63.4
2007-07-30,1.8759,,1.3697,2.0247,119.06,10.9208,5.03,5.3864,75.74,66820.0,665.0,9.9704,20.87,1480.75,1993.25,54572.61,80.849,141.25,70.167,5.9,637.5,323.5,112.95,,,60.0
2007-07-31,1.8825,19.42,1.3684,2.0313,118.62,10.986,4.9792,5.3349,77.05,67820.0,664.3,9.6619,23.52,1462.0,1945.75,54182.5,80.77,122.65,58.5,5.55,630.0,325.75,114.3,2.5762,2.3964,66.5
2007-08-01,1.882,19.73,1.3667,2.0325,118.96,10.9439,5.0347,5.3651,75.35,67490.0,666.9,9.6455,23.67,1470.0,1960.5,54233.87,80.872,124.26,57.85,5.725,636.0,319.0,113.1,2.5604,2.3731,63.3
2007-08-02,1.8745,20.64,1.3703,2.0373,119.21,10.9448,5.0137,5.3323,75.76,66870.0,665.6,9.7599,21.22,1481.75,1980.0,54690.92,80.713,114.717,56.825,5.6,641.75,324.0,116.2,2.545,2.3615,63.6
2007-08-03,1.8999,20.56,1.3773,2.041,118.06,10.9985,4.8842,5.2717,74.75,66910.0,673.0,9.7741,25.16,1443.0,1939.5,52846.38,80.177,113.117,57.8,5.225,650.0,326.5,117.65,2.5255,2.324,51.5
2007-08-06,1.9063,21.54,1.3793,2.0313,118.88,10.9592,4.9492,5.2922,71.17,64960.0,672.1,9.7796,22.94,1467.75,1962.5,53091.1,80.255,120.333,60.167,6.0,664.0,325.75,118.4,2.5116,2.3141,54.5
2007-08-07,1.9056,21.54,1.3736,2.0213,118.84,10.9527,4.9847,5.3083,71.8,65630.0,672.4,9.7377,21.56,1482.5,1974.0,53802.48,80.479,112.217,59.488,5.9004,662.5,335.25,117.45,2.5468,2.3504,57.3
2007-08-08,1.884,19.31,1.3798,2.0372,119.73,10.9244,5.0502,5.365,70.99,65440.0,674.8,9.4848,21.45,1504.0,1999.25,55241.37,80.343,99.833,56.0,5.775,679.0,341.0,118.5,2.5659,2.3554,58.0
2007-08-09,1.9265,19.33,1.3678,2.0234,118.16,11.0065,4.8672,5.2751,70.21,65180.0,662.1,9.5891,26.48,1458.0,1945.5,53430.84,80.744,111.75,58.5,6.05,673.5,332.25,119.5,2.5728,2.3373,57.2
2007-08-10,1.9515,17.26,1.3693,2.0233,118.4,11.0025,4.8752,5.3273,70.39,63690.0,672.8,9.2136,28.3,1451.0,1929.0,52638.13,80.679,112.7,62.825,6.35,667.0,333.0,120.6,2.5687,2.342,56.4
2007-08-13,1.9422,16.08,1.3613,2.0125,118.25,11.0283,4.8492,5.3117,70.23,64660.0,669.5,9.235,26.57,1455.0,1942.5,52434.01,81.048,107.75,58.833,6.5,666.5,331.0,120.75,2.559,2.3457,52.8
2007-08-14,1.9853,16.91,1.3533,1.9969,117.58,11.0917,4.8262,5.3015,70.51,64160.0,669.1,9.1173,27.68,1434.25,1914.75,50911.75,81.489,119.0,62.0,6.7,692.5,327.5,119.15,2.5356,2.3328,64.1
2007-08-15,2.0295,18.03,1.3442,1.9887,116.61,11.1951,4.7442,5.2901,71.64,63480.0,667.7,9.0665,30.67,1414.5,1878.5,49285.3,81.822,125.75,69.333,7.45,678.5,328.0,119.2,2.523,2.329,83.2
2007-08-16,2.093,18.02,1.3426,1.9828,113.89,11.1906,4.6622,5.2506,69.42,63920.0,652.3,9.3382,30.83,1424.5,1856.5,48015.55,81.729,164.0,84.0,8.3,673.0,321.5,111.3,2.5043,2.3039,76.9
2007-08-17,2.0246,15.66,1.3475,1.9812,114.36,11.0823,4.6632,5.2506,70.44,61540.0,657.8,9.3906,29.99,1450.0,1892.25,48558.76,81.426,128.667,73.592,6.75,672.0,328.5,115.55,2.565,2.3374,73.2
2007-08-20,2.0287,13.43,1.3474,1.9878,114.88,11.1219,4.6065,5.1936,69.85,63050.0,656.8,8.5353,26.33,1449.0,1897.75,49206.36,81.4,134.833,73.667,7.0,675.0,331.75,114.85,2.5399,2.3119,69.4
2007-08-21,2.0341,14.66,1.3466,1.9819,114.44,11.1422,4.5822,5.1467,68.69,63360.0,657.3,8.9233,25.25,1450.25,1919.75,49815.08,81.492,133.833,75.333,7.35,691.5,338.5,114.25,2.553,2.3112,67.6
2007-08-22,2.011,13.16,1.3543,1.9928,115.34,11.0493,4.7,5.1646,68.7,63350.0,660.8,9.0445,22.89,1468.75,1945.0,51744.56,81.249,122.667,66.333,6.65,718.5,347.5,114.45,2.5567,2.3228,66.4
2007-08-23,1.9874,14.86,1.3565,2.0059,116.2,11.0685,4.7567,5.1513,69.86,65000.0,660.1,9.1775,22.62,1466.5,1939.5,51848.23,81.145,113.375,63.167,6.15,722.5,345.25,115.85,2.5576,2.3397,
2007-08-24,1.9419,17.0,1.3675,2.0143,116.45,11.0063,4.754,5.0805,70.62,64910.0,668.2,9.0144,20.72,1483.5,1969.5,52997.56,80.667,100.216,59.153,6.15,725.75,341.5,114.65,2.5267,2.3271,70.8
2007-08-27,1.9497,14.66,1.3647,2.0122,115.86,11.071,4.6745,5.0503,70.95,65450.0,667.6,8.938,22.72,1469.75,1950.5,53078.15,80.739,97.167,57.333,6.15,722.25,335.75,113.1,2.4986,2.2966,65.0
2007-08-28,2.0015,16.29,1.3603,2.002,114.27,11.1459,4.5682,5.0242,70.55,65030.0,662.5,8.7495,26.3,1438.25,1907.75,51645.33,80.756,108.5,62.667,6.35,720.5,327.25,113.65,2.4827,2.2774,64.6
2007-08-29,1.9658,16.08,1.3677,2.0177,116.18,11.077,4.6757,5.0727,72.13,64330.0,667.5,9.1456,23.81,1465.5,1961.0,52734.64,80.7,106.625,63.0,6.6,742.0,322.75,112.65,2.4757,2.28,62.8
2007-08-30,1.975,14.86,1.3625,2.0118,115.86,11.078,4.5712,5.01,71.9,65000.0,665.3,9.1456,25.06,1461.5,1974.75,52857.84,80.794,107.625,62.0,6.65,770.0,322.75,111.75,2.4673,2.2725,59.3
2007-08-31,1.9619,14.78,1.363,2.0171,115.77,11.0303,4.6172,5.0115,72.69,65240.0,673.3,9.3524,23.38,1476.75,1994.75,54637.24,80.791,103.566,60.33,6.65,767.0,324.0,112.65,2.4743,2.2717,59.1
2007-09-03,1.954,,1.3624,2.0183,115.97,11.0201,4.6112,5.0095,73.41,65040.0,672.3,9.3554,,,,54832.51,80.814,,,6.7,,,,2.4742,2.271,52.3
2007-09-04,1.9475,,1.3605,2.0131,116.33,11.0288,4.5802,5.0479,73.92,64920.0,681.8,9.2498,22.78,1489.5,2024.75,55250.47,80.88,104.5,60.667,7.0,807.0,336.75,114.55,2.4694,2.2813,49.5
2007-09-05,1.967,,1.3646,2.0196,115.28,11.0792,4.4752,4.9487,74.34,64780.0,681.8,9.4805,24.58,1476.5,2003.25,54407.83,80.622,110.833,62.333,6.95,842.5,328.75,112.45,2.4578,2.2575,45.5
2007-09-06,1.945,,1.3691,2.0238,115.38,11.0562,4.5262,4.9746,74.77,64240.0,695.4,9.5728,23.99,1479.5,2003.75,54569.0,80.472,108.167,63.333,6.775,816.0,323.25,113.55,2.4606,2.2694,47.6
2007-09-07,,,1.3768,2.0287,113.38,11.1412,4.3302,4.8072,75.07,64870.0,700.8,,26.23,1459.75,1970.5,,79.959,116.099,65.401,6.925,840.0,331.25,113.75,2.4778,2.2691,34.8
2007-09-10,1.9455,17.92,1.3802,2.0277,113.72,11.1254,4.3082,4.7485,75.48,64390.0,703.1,9.4392,27.38,1455.25,1968.25,52652.57,79.816,118.5,68.0,7.45,849.0,329.75,117.05,2.4552,2.2669,30.3
2007-09-11,1.9237,17.21,1.3839,2.0333,114.27,11.0853,4.3942,4.8342,76.38,64700.0,712.6,9.6382,25.27,1472.75,1993.5,53920.57,79.704,108.875,66.167,7.05,871.0,324.5,116.55,2.4898,2.2974,29.1
2007-09-12,1.909,12.59,1.3904,2.0291,114.26,11.1043,4.3842,4.8353,77.68,65650.0,711.6,9.5479,24.96,1476.25,1996.25,53882.71,79.365,105.833,64.0,7.25,840.0,339.75,117.1,2.5159,2.32,28.7
2007-09-13,1.904,13.53,1.3885,2.0252,115.09,11.1122,4.4482,4.9244,77.4,65470.0,708.3,9.2212,24.76,1485.0,2000.75,54908.18,79.513,99.5,61.333,7.125,825.5,330.75,116.2,2.5339,2.3332,28.3
2007-09-14,1.9005,16.01,1.3875,2.0074,115.37,11.1223,4.4532,4.9356,76.22,65650.0,707.6,9.2212,24.92,1485.0,2001.25,54671.0,79.617,101.731,60.667,6.7,838.0,336.5,118.05,2.5375,2.3351,15.5
2007-09-17,1.9195,15.36,1.3867,1.9947,115.12,11.1382,4.4702,4.9367,76.98,65690.0,717.9,9.2782,26.48,1477.0,1982.5,54340.54,79.72,102.167,61.5,6.6,875.0,352.25,125.0,2.5605,2.3498,12.8
2007-09-18,1.877,17.98,1.3984,2.0131,116.08,10.9988,4.3222,4.895,77.59,65930.0,723.5,9.4337,20.35,1520.0,2035.75,56666.3,79.209,96.75,58.667,6.75,869.0,352.25,126.7,2.6008,2.3852,-6.8
2007-09-19,1.8681,14.4,1.3957,2.0008,116.1,10.9904,4.3662,4.9584,78.47,66720.0,721.3,,20.03,1528.75,2040.75,57264.22,79.3,85.833,48.0,6.65,845.0,358.25,131.35,2.617,2.3323,-7.3
2007-09-20,1.8819,16.93,1.4064,2.0077,114.76,10.9923,4.4952,5.1707,79.09,67180.0,733.8,,20.45,1519.75,2034.75,56906.44,78.582,85.375,46.0,7.0,850.0,369.25,133.15,2.6283,2.3364,-2.6
2007-09-21,1.8677,17.81,1.4091,2.0203,115.5,10.9588,4.4122,5.0718,79.3,66900.0,731.5,,19.0,1533.38,2043.56,57798.79,78.597,82.335,44.236,6.775,874.0,376.5,129.9,2.604,2.3195,-2.7
2007-09-24,1.8701,18.0,1.4087,2.0223,114.87,10.9518,4.4392,5.0953,78.91,67220.0,730.5,,19.37,1531.75,2079.75,58719.37,78.527,81.5,44.667,6.75,877.75,373.5,132.4,2.594,2.294,-2.6
2007-09-25,1.8591,17.06,1.4138,2.0186,114.78,10.9288,4.3907,5.0728,77.62,67710.0,731.7,9.5606,18.6,1529.0,2097.5,58857.78,78.313,84.0,47.5,6.7,887.25,371.75,133.1,2.5712,2.2759,-10.8
2007-09-26,1.846,6.62,1.4128,2.0159,115.56,10.92,4.3637,5.0539,77.43,67450.0,728.8,,17.63,1536.25,2109.5,59714.83,78.493,80.5,46.0,6.525,917.25,375.0,128.6,2.5938,2.2967,-12.6
2007-09-27,1.843,-1.95,1.4153,2.0276,115.63,10.9175,4.3152,4.9793,80.03,67100.0,734.5,9.56,17.0,1544.5,2121.75,61052.44,78.338,84.0,47.667,6.65,933.0,386.75,128.8,2.5969,2.3013,-14.4
2007-09-28,1.8336,17.98,1.4267,2.0473,114.81,10.9355,4.3482,5.0003,79.17,67610.0,743.6,9.0562,18.0,1538.0,2114.0,60465.06,77.719,85.099,48.901,6.65,939.0,373.0,128.65,2.6079,2.3162,-14.0
2007-10-01,1.809,16.42,1.4231,2.0435,115.74,10.891,4.3932,4.966,77.64,,747.2,9.0292,17.84,1556.5,2135.25,62340.34,77.904,83.0,49.165,7.175,952.5,368.75,134.85,2.5888,2.3013,-17.5
2007-10-02,1.8242,14.63,1.4154,2.0418,115.75,10.9029,4.3472,4.9374,77.38,,731.6,9.1458,18.49,1554.5,2135.5,62017.12,78.303,84.104,48.401,7.175,922.5,348.75,134.3,2.5749,2.2953,-18.6
2007-10-03,1.839,15.11,1.409,2.0322,116.75,10.9089,4.4017,4.9675,77.19,,727.9,8.9073,18.8,1550.75,2120.75,60098.57,78.573,80.95,47.396,7.125,927.0,344.5,135.85,2.579,2.2958,-18.4
2007-10-04,1.8244,15.66,1.4138,2.0387,116.46,10.8765,4.3632,4.9241,78.97,,738.0,8.8641,18.44,1552.25,2123.0,60406.72,78.481,82.667,48.0,7.275,906.0,342.25,135.2,2.5601,2.2872,-18.5
2007-10-05,1.804,16.55,1.4136,2.0422,116.97,10.8515,4.4707,5.0494,78.9,,742.7,9.1309,16.91,1570.75,2170.75,62318.72,78.308,76.498,46.0,6.875,890.0,342.25,137.0,2.5819,2.3166,-17.4
2007-10-08,1.8178,15.55,1.4048,2.0359,117.42,10.8481,4.4972,5.2225,76.58,67280.0,733.3,9.1183,17.46,1562.75,2180.25,62660.85,78.672,79.178,46.673,6.775,860.0,339.75,138.75,2.5818,2.3166,-17.7
2007-10-09,1.803,13.72,1.4106,2.0376,117.14,10.8287,4.5312,5.1019,77.49,65920.0,737.9,9.0319,16.12,1576.25,2194.25,63548.69,78.526,75.175,42.569,6.925,845.5,342.5,133.75,2.5835,2.3179,-17.6
2007-10-10,1.8041,15.71,1.4145,2.0425,117.25,10.8255,4.5152,5.056,78.6,66120.0,741.1,8.9488,16.67,1573.25,2196.5,63197.04,78.375,74.667,40.102,6.725,853.0,347.25,133.4,2.584,2.3235,-17.2
2007-10-11,1.8055,14.87,1.4196,2.0317,117.28,10.8352,4.4782,5.0363,80.15,66300.0,747.85,,18.88,1565.25,2166.75,62455.77,78.078,72.5,38.904,6.8,883.0,343.75,138.25,2.5806,2.322,-12.1
2007-10-12,,,1.4178,2.0361,117.61,10.8076,4.5852,5.1076,80.55,66060.0,749.85,,17.73,1574.5,2199.25,,78.224,74.566,40.0,6.525,857.5,351.0,139.3,2.5804,2.3271,-12.8
2007-10-15,1.8143,14.56,1.4205,2.043,117.4,10.8174,4.5862,5.1095,82.75,66590.0,759.4,9.2059,19.25,1560.25,2180.75,62969.44,78.088,76.0,40.399,6.55,833.5,362.0,130.05,2.5861,2.3427,-12.4
2007-10-16,1.8147,16.48,1.4173,2.0329,116.92,10.8174,4.5137,5.0872,84.16,67130.0,760.5,9.3206,20.02,1547.5,2176.25,61717.9,78.251,79.15,43.173,6.8323,828.5,360.5,128.15,2.5829,2.3395,-40.4
2007-10-17,1.8217,16.01,1.4208,2.0403,116.68,10.8186,4.3842,4.9793,83.13,66790.0,754.8,9.1674,18.54,1552.5,2196.75,63193.67,78.12,79.333,41.772,6.65,820.5,358.0,129.55,2.5674,2.3169,-42.3
2007-10-18,1.7848,17.43,1.4295,2.0445,115.63,10.7818,4.3127,4.9248,84.6,66280.0,768.2,9.6185,18.5,1546.75,2206.0,63261.33,77.59,83.333,44.675,7.0,825.5,367.25,125.4,2.5584,2.312,-42.3
2007-10-19,1.8035,14.7,1.4301,2.0518,114.52,10.8275,4.1922,4.8193,83.79,65890.0,765.2,9.1746,22.96,1505.75,2149.75,60894.29,77.407,88.642,47.896,7.025,855.5,370.25,125.0,2.5629,2.3017,-42.2
2007-10-22,1.817,16.27,1.4181,2.0331,114.55,10.8217,4.2452,4.8347,83.27,65180.0,754.2,9.1163,21.64,1513.5,2171.75,61215.13,78.06,90.0,52.83,7.3916,871.0,364.5,123.55,2.5475,2.2951,-42.0
2007-10-23,1.7966,18.34,1.4263,2.0511,114.78,10.8252,4.1905,4.8138,82.85,65230.0,759.7,9.227,20.41,1525.5,2212.0,62697.14,77.589,86.0,48.731,7.175,841.0,361.0,123.85,2.5405,2.2874,-41.8
2007-10-24,1.8076,17.43,1.4266,2.0499,114.27,10.8343,4.1112,4.7371,84.37,64820.0,763.7,9.0527,20.8,1522.0,2203.0,62624.81,77.546,92.333,52.005,7.45,811.0,356.5,123.5,2.5409,2.2928,-42.2
2007-10-25,1.7943,16.55,1.4324,2.0512,114.18,10.8135,4.1532,4.7912,87.48,64880.0,769.3,9.2973,21.17,1525.0,2193.25,62341.49,77.278,89.5,51.0,7.425,802.0,366.25,120.6,2.5714,2.3299,-45.5
2007-10-26,1.768,12.07,1.4393,2.0523,114.19,10.7345,4.1642,4.8474,88.69,65050.0,785.2,9.4861,19.56,1542.5,2207.25,64275.58,77.027,85.33,49.125,7.3718,800.0,372.0,121.45,2.585,2.3483,-46.2
2007-10-29,1.756,15.91,1.4425,2.0624,114.66,10.7121,4.1862,4.8041,90.32,65850.0,791.8,9.3813,19.87,1547.0,2215.5,65044.31,76.837,83.667,47.066,7.5663,828.5,376.0,122.35,2.5685,2.3375,-45.4
2007-10-30,1.7524,16.55,1.4432,2.0677,114.64,10.7354,4.2032,4.7995,87.44,65030.0,782.1,9.4919,21.07,1536.0,2217.75,64383.13,76.773,85.333,47.231,7.5,814.0,370.25,121.9,2.5682,2.3252,-50.3
2007-10-31,1.736,17.46,1.4487,2.0798,115.44,10.6542,4.3312,4.9112,90.63,65130.0,796.8,9.3482,18.53,1554.9,2252.5,65317.7,76.479,81.5,48.0,7.6,808.0,375.5,121.35,2.5777,2.3562,-36.6
2007-11-01,1.7477,16.34,1.4425,2.0801,114.67,10.7121,4.1922,4.805,89.72,64360.0,787.3,9.4089,23.21,1515.75,2215.5,64050.08,76.594,85.75,50.071,7.4,778.25,368.75,122.6,2.5696,2.3581,-38.6
2007-11-02,,,1.4504,2.0893,114.86,10.6925,4.1282,4.7908,92.08,63330.0,807.0,9.4999,23.01,1517.5,2223.5,,76.337,90.165,52.264,7.2,778.5,377.0,118.9,2.5982,2.3929,-29.6
2007-11-05,1.7489,16.4,1.4469,2.0806,114.55,10.725,4.1732,4.8408,90.49,62930.0,806.5,9.4638,24.31,1505.5,2212.75,62959.55,76.425,92.125,53.533,7.5,785.0,375.25,119.95,2.601,2.4052,-27.0
2007-11-06,1.7355,17.92,1.4557,2.0877,114.73,10.6991,4.167,4.8867,93.26,63130.0,825.0,9.4528,21.39,1525.0,2233.5,64503.43,76.04,89.125,52.066,7.55,797.0,385.75,120.7,2.6271,2.4442,-27.6
2007-11-07,1.74,17.46,1.4637,2.1035,112.63,10.7925,4.0772,4.8272,93.24,63510.0,831.1,,26.49,1482.75,2181.0,63500.62,75.412,93.5,54.599,8.8,787.75,384.25,120.45,2.6067,2.3991,-28.3
2007-11-08,1.7429,16.93,1.4676,2.1075,112.6,10.8085,3.9852,4.8058,92.79,62160.0,833.6,,26.16,1475.5,2105.5,63561.91,75.456,103.833,58.769,8.85,762.0,389.5,121.9,2.6176,2.4085,-29.3
2007-11-09,1.7454,16.24,1.4678,2.0903,110.69,10.8905,3.9352,4.7312,93.18,62150.0,832.0,,28.5,1455.0,2041.75,64320.56,75.4,100.434,59.599,9.3,762.0,386.75,121.75,2.6329,2.4272,-25.2
2007-11-12,1.7775,16.44,1.4531,2.053,109.41,10.9478,3.9092,4.7393,91.98,60680.0,793.5,,31.09,1440.2,1989.5,61526.87,75.902,97.754,57.754,10.0,761.0,379.0,121.75,2.6328,2.4273,-32.4
2007-11-13,1.766,18.79,1.4602,2.0709,110.9,10.854,4.0272,4.7706,88.83,59730.0,802.0,,24.1,1483.25,2066.75,62927.03,75.881,100.5,60.0,8.75,748.0,374.75,122.6,2.6051,2.4056,-31.1
2007-11-14,1.733,20.18,1.4651,2.0523,111.33,10.9017,3.9885,4.7451,91.36,60350.0,812.0,,25.94,1478.0,2057.5,64630.87,75.814,93.667,58.236,8.625,752.5,383.0,124.2,2.5831,2.4009,-30.6
2007-11-15,,,1.4612,2.0452,110.31,10.939,3.8382,4.649,90.94,60480.0,788.3,,28.06,1458.0,2033.5,,76.069,100.25,64.333,8.725,765.5,374.75,124.8,2.538,2.3699,-26.1
2007-11-16,1.7455,21.88,1.4662,2.0547,111.09,10.9313,3.8702,4.6673,91.62,58770.0,786.3,,25.49,1460.25,2055.25,64609.38,75.827,102.775,68.35,9.075,749.5,379.5,124.9,2.5198,2.3823,-42.0
2007-11-19,1.7664,23.9,1.4665,2.0503,109.77,10.9931,3.7717,4.6137,92.28,58390.0,782.0,,26.01,1437.5,2028.0,62336.02,75.78,107.0,72.34,8.85,756.25,377.5,121.65,2.5357,2.4161,-41.8
2007-11-20,1.7585,,1.4841,2.0667,109.98,10.966,3.8232,4.6682,95.49,56090.0,802.8,9.5672,24.88,1446.0,2035.5,,75.205,108.333,75.0,9.475,773.5,381.25,124.35,2.5345,2.4248,-40.8
2007-11-21,1.7759,16.22,1.4858,2.0654,108.42,10.9875,3.6362,4.5728,94.84,54860.0,800.22,9.7174,26.84,1417.75,2005.5,60581.54,75.073,122.375,82.67,9.85,803.5,382.0,123.45,2.5675,2.4204,-40.7
2007-11-22,1.7795,18.32,1.4849,2.062,108.44,10.9675,3.6572,4.5769,94.5,54760.0,804.6,9.84,,,,60653.01,75.051,124.274,82.434,9.65,,,,2.5672,2.4207,-40.2
2007-11-23,1.8033,16.94,1.4837,2.0628,108.29,10.9735,3.6732,4.5198,95.76,55870.0,823.8,,25.61,1442.0,2032.5,60970.9,75.053,121.701,81.766,9.875,826.5,389.0,,2.5632,2.4208,-39.7
2007-11-26,1.8232,12.0,1.4872,2.0711,107.41,11.0161,3.4912,4.315,95.32,56180.0,824.6,9.4568,28.91,1409.25,2000.0,59069.17,74.859,123.0,82.602,9.5,814.0,385.75,122.1,2.5401,2.3968,-38.2
2007-11-27,1.8365,10.83,1.4829,2.0687,108.97,10.9662,3.6262,4.3908,92.52,55900.0,812.6,,26.28,1426.5,2032.5,59431.5,75.096,122.5,82.899,9.025,829.0,383.5,122.25,2.5362,2.3856,-43.7
2007-11-28,1.794,3.35,1.4841,2.0823,110.03,10.9273,3.6657,4.4473,89.81,56670.0,804.5,9.5151,24.11,1470.5,2095.5,61714.64,75.076,109.333,75.075,9.5007,859.0,387.25,125.8,2.5173,2.3531,-43.5
2007-11-29,1.7935,,1.4744,2.0613,109.94,10.9159,3.5587,4.3501,90.22,58380.0,793.4,9.3239,23.97,1471.5,2100.5,62156.34,75.588,108.333,73.069,9.3436,869.0,383.5,125.2,2.5218,2.3593,-43.6
2007-11-30,1.7924,10.98,1.4633,2.0563,111.24,10.9202,3.5092,4.3321,88.26,59540.0,783.55,8.7282,22.87,1483.75,2094.5,63006.16,76.147,98.406,68.244,8.75,867.0,384.5,125.95,2.5248,2.3645,-39.9
2007-12-03,1.7929,,1.4667,2.0659,110.47,10.9056,3.4542,4.2685,89.8,60310.0,794.3,8.1582,23.61,1475.5,2075.0,63199.85,75.935,100.175,67.338,8.9,855.0,386.0,126.65,2.4829,2.3265,-36.3
2007-12-04,1.8088,12.52,1.4758,2.0593,109.87,10.8868,3.4532,4.3189,89.53,58270.0,801.7,7.9709,23.79,1463.25,2062.25,63481.53,75.694,103.667,68.871,9.025,875.0,394.0,127.35,2.4534,2.3067,-34.9
2007-12-05,1.7964,5.49,1.461,2.0266,110.9,10.845,3.4862,4.3769,88.49,58570.0,795.4,8.5054,22.53,1487.0,2101.25,64927.96,76.413,98.83,65.67,9.25,863.75,394.0,128.05,2.4442,2.2797,-34.3
2007-12-06,1.7748,3.71,1.4638,2.028,111.32,10.829,3.5767,4.4279,90.18,59720.0,802.2,8.5133,20.96,1507.5,2126.0,65790.81,76.383,96.167,65.47,9.075,871.0,394.75,125.9,2.4641,2.2806,-33.4
2007-12-07,1.7591,9.09,1.4658,2.0304,111.69,10.8228,3.6532,4.5746,88.64,59110.0,794.8,8.8588,20.85,1507.25,2132.0,65638.54,76.288,90.934,61.264,8.8,903.5,399.5,127.75,2.481,2.2856,-29.4
2007-12-10,1.7657,9.72,1.4712,2.0461,111.71,10.8091,3.7242,4.6323,88.04,59400.0,808.2,8.9335,20.74,1518.75,2138.5,65445.96,76.062,88.667,60.495,8.4,909.0,400.5,130.2,2.4926,2.3018,-25.4
2007-12-11,1.7571,10.06,1.4655,2.0343,110.66,10.8805,3.5402,4.4409,89.99,59370.0,797.1,9.2479,23.59,1478.0,2090.0,64512.26,76.222,91.375,61.673,8.525,894.0,406.5,130.1,2.4601,2.2482,-23.5
2007-12-12,1.7728,10.77,1.4706,2.0469,112.24,10.8405,3.6282,4.5339,94.02,58400.0,813.6,9.232,22.47,1490.25,2107.75,64741.69,76.144,96.167,64.432,8.4,934.0,416.75,130.8,2.4944,2.3084,-22.7
2007-12-13,1.782,11.63,1.4633,2.0414,112.22,10.8297,3.7037,4.6062,92.12,58580.0,797.3,9.612,22.56,1488.0,2092.75,62860.99,76.562,99.833,65.503,8.05,934.0,418.75,130.15,2.518,2.3445,0.8
