Date,USDCLP Curncy,CHN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,CHNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,IPSA Index,IBOV Index,DXY Curncy,CHILE CDS USD SR 5Y D14 Corp,BRAZIL CDS USD SR 5Y D14 Corp,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2007-07-04,523.7,0.04,1.3613,2.0164,122.7,10.7568,4.8745,5.0373,73.05,65200.0,654.2,5.78,,,,3491.46,55696.47,81.433,13.168,72.367,33.834,5.075,,,2.5767,2.381,41.9
2007-07-05,523.56,0.03,1.3599,2.0116,122.95,10.8015,4.9667,5.1402,74.75,65400.0,649.5,5.8,15.48,1534.5,1998.0,3455.38,55932.34,81.538,14.6,72.075,33.834,5.175,591.0,324.0,2.5913,2.4067,47.8
2007-07-06,521.09,0.03,1.3627,2.0108,123.34,10.7692,4.9835,5.1824,75.62,64930.0,655.9,5.79,14.72,1542.5,2009.0,3425.28,56443.73,81.465,13.993,70.671,33.599,5.075,600.5,334.5,2.6028,2.4169,48.6
2007-07-09,519.86,0.03,1.3626,2.0153,123.41,10.7632,4.9499,5.1382,75.78,65480.0,660.4,5.79,15.16,1542.5,2008.5,3436.07,,81.433,13.333,69.9,33.0,5.075,588.5,332.5,2.6118,2.4167,48.6
2007-07-10,519.23,0.03,1.3747,2.028,121.74,10.8438,4.8321,5.0212,76.4,65570.0,663.3,5.8,17.57,1520.0,1992.0,3408.3,55882.7,80.86,14.167,73.117,33.6,5.3,592.0,338.0,2.593,2.3967,48.6
2007-07-11,518.64,0.03,1.3745,2.0324,122.49,10.8023,4.8909,5.086,75.44,63820.0,660.6,5.77,16.64,1531.0,2009.5,3384.26,56356.13,80.73,13.501,76.843,35.875,5.65,611.0,336.0,2.5862,2.3864,48.3
2007-07-12,516.19,0.04,1.3789,2.0303,122.42,10.7588,4.933,5.1239,76.4,64070.0,666.8,5.79,15.54,1555.75,2034.75,3372.61,57613.05,80.635,13.437,75.214,35.366,5.65,611.5,344.0,2.5922,2.3847,48.9
2007-07-13,515.42,0.03,1.3782,2.0343,121.93,10.7607,4.9161,5.0928,77.57,63540.0,666.9,5.79,15.15,1560.0,2046.75,3385.09,57644.16,80.576,13.168,73.917,35.333,5.525,614.0,341.5,2.5783,2.3805,42.8
2007-07-16,515.35,0.03,1.3772,2.0361,121.9,10.7825,4.8652,5.0385,77.33,64040.0,664.9,5.79,15.59,1559.75,2048.5,,57374.4,80.522,14.0,73.333,35.375,5.5,601.75,334.75,2.5607,2.4112,47.7
2007-07-17,515.7,0.03,1.3781,2.0467,122.34,10.747,4.8736,5.0491,75.53,63740.0,664.9,5.79,15.63,1558.75,2060.75,3382.88,57659.65,80.54,14.003,74.583,35.868,5.3,601.25,322.5,2.5521,2.4134,65.2
2007-07-18,516.76,0.03,1.3803,2.0528,121.95,10.7378,4.848,5.0283,76.76,64070.0,673.0,5.78,16.0,1554.75,2059.75,3389.62,57555.85,80.424,13.805,76.671,35.925,5.3,623.5,327.0,2.572,2.4284,65.5
2007-07-19,514.14,0.03,1.3804,2.0489,122.01,10.7478,4.8394,5.0159,77.67,65100.0,677.5,5.8,15.23,1559.75,2065.5,3383.55,58124.57,80.419,13.47,77.067,36.566,5.2,620.0,321.25,2.5814,2.4392,62.9
2007-07-20,515.96,0.03,1.3827,2.0561,121.28,10.7935,4.7623,4.9497,77.64,67300.0,683.4,5.65,16.95,1545.0,2055.25,3366.39,57442.74,80.288,14.0,83.233,40.134,5.2,616.25,318.25,2.5514,2.4088,62.9
2007-07-23,514.76,0.03,1.3807,2.0593,121.1,10.7674,4.7792,4.9477,76.86,69270.0,681.6,5.78,16.81,1549.0,2053.5,3392.02,58036.77,80.354,14.333,82.5,40.5,5.3,620.25,310.0,2.5314,2.3849,63.4
2007-07-24,518.69,0.03,1.3823,2.0626,120.26,10.8373,4.7362,4.9085,75.08,67470.0,681.0,5.78,18.55,1522.5,2025.5,3378.29,55794.57,80.077,14.104,88.083,41.4,5.3,642.0,311.5,2.573,2.4044,63.6
2007-07-25,520.49,0.03,1.3722,2.0537,120.5,10.8596,4.7274,4.8983,76.32,66460.0,674.9,5.58,18.1,1524.75,2026.5,3348.08,56001.3,80.652,14.14,93.883,45.55,5.35,634.0,311.5,2.5838,2.4148,64.3
2007-07-26,524.2,0.05,1.3747,2.0491,118.68,10.9728,4.5589,4.7854,75.18,66290.0,662.9,5.76,20.74,1488.0,2000.5,3277.82,53893.15,80.453,18.173,119.767,59.5,5.25,651.0,317.5,2.5474,2.3697,60.8
2007-07-27,523.96,0.03,1.3636,2.0242,118.63,11.0125,4.4929,4.757,76.26,66880.0,661.2,5.64,24.17,1458.0,1963.5,3292.29,52922.23,80.946,20.5,147.667,71.114,5.675,653.25,321.0,2.5524,2.3707,63.4
2007-07-30,522.61,0.08,1.3697,2.0247,119.06,10.9208,4.5837,4.802,75.74,66820.0,665.0,5.68,20.87,1480.75,1993.25,3336.08,54572.61,80.849,19.667,141.25,70.167,5.9,637.5,323.5,,,60.0
2007-07-31,522.08,0.08,1.3684,2.0313,118.62,10.986,4.5174,4.7388,77.05,67820.0,664.3,5.68,23.52,1462.0,1945.75,3340.43,54182.5,80.77,20.333,122.65,58.5,5.55,630.0,325.75,2.5762,2.3964,66.5
2007-08-01,523.69,0.08,1.3667,2.0325,118.96,10.9439,4.6,4.7919,75.35,67490.0,666.9,5.67,23.67,1470.0,1960.5,3325.68,54233.87,80.872,19.25,124.26,57.85,5.725,636.0,319.0,2.5604,2.3731,63.3
2007-08-02,521.1,0.08,1.3703,2.0373,119.21,10.9448,4.575,4.7654,75.76,66870.0,665.6,5.68,21.22,1481.75,1980.0,3329.12,54690.92,80.713,19.166,114.717,56.825,5.6,641.75,324.0,2.545,2.3615,63.6
2007-08-03,521.59,0.08,1.3773,2.041,118.06,10.9985,4.4167,4.6842,74.75,66910.0,673.0,5.68,25.16,1443.0,1939.5,3314.86,52846.38,80.177,19.5,113.117,57.8,5.225,650.0,326.5,2.5255,2.324,51.5
2007-08-06,523.49,0.08,1.3793,2.0313,118.88,10.9592,4.5078,4.7371,71.17,64960.0,672.1,5.68,22.94,1467.75,1962.5,3251.45,53091.1,80.255,19.333,120.333,60.167,6.0,664.0,325.75,2.5116,2.3141,54.5
2007-08-07,520.1,0.08,1.3736,2.0213,118.84,10.9527,4.5576,4.7677,71.8,65630.0,672.4,5.68,21.56,1482.5,1974.0,3255.0,53802.48,80.479,20.166,112.217,59.488,5.9004,662.5,335.25,2.5468,2.3504,57.3
2007-08-08,518.06,0.08,1.3798,2.0372,119.73,10.9244,4.6578,4.8767,70.99,65440.0,674.8,5.7,21.45,1504.0,1999.25,3289.46,55241.37,80.343,19.555,99.833,56.0,5.775,679.0,341.0,2.5659,2.3554,58.0
2007-08-09,519.23,0.01,1.3678,2.0234,118.16,11.0065,4.4404,4.7678,70.21,65180.0,662.1,5.94,26.48,1458.0,1945.5,3230.31,53430.84,80.744,20.0,111.75,58.5,6.05,673.5,332.25,2.5728,2.3373,57.2
2007-08-10,520.57,0.04,1.3693,2.0233,118.4,11.0025,4.4562,4.8076,70.39,63690.0,672.8,6.01,28.3,1451.0,1929.0,3192.84,52638.13,80.679,19.937,112.7,62.825,6.35,667.0,333.0,2.5687,2.342,56.4
2007-08-13,521.1,,1.3613,2.0125,118.25,11.0283,4.414,4.7599,70.23,64660.0,669.5,6.0,26.57,1455.0,1942.5,3162.55,52434.01,81.048,20.0,107.75,58.833,6.5,666.5,331.0,2.559,2.3457,52.8
2007-08-14,522.56,0.04,1.3533,1.9969,117.58,11.0917,4.3634,4.7243,70.51,64160.0,669.1,5.9,27.68,1434.25,1914.75,3085.49,50911.75,81.489,20.0,119.0,62.0,6.7,692.5,327.5,2.5356,2.3328,64.1
2007-08-15,,,1.3442,1.9887,116.61,11.1951,4.2875,4.7243,71.64,63480.0,667.7,5.89,30.67,1414.5,1878.5,,49285.3,81.822,20.0,125.75,69.333,7.45,678.5,328.0,2.523,2.329,83.2
2007-08-16,528.02,0.08,1.3426,1.9828,113.89,11.1906,4.2116,4.6572,69.42,63920.0,652.3,5.88,30.83,1424.5,1856.5,2961.23,48015.55,81.729,20.333,164.0,84.0,8.3,673.0,321.5,2.5043,2.3039,76.9
2007-08-17,523.58,0.05,1.3475,1.9812,114.36,11.0823,4.1846,4.6847,70.44,61540.0,657.8,,29.99,1450.0,1892.25,3033.55,48558.76,81.426,20.899,128.667,73.592,6.75,672.0,328.5,2.565,2.3374,73.2
2007-08-20,522.78,-0.06,1.3474,1.9878,114.88,11.1219,4.0831,4.6257,69.85,63050.0,656.8,5.63,26.33,1449.0,1897.75,3056.84,49206.36,81.4,20.667,134.833,73.667,7.0,675.0,331.75,2.5399,2.3119,69.4
2007-08-21,522.96,-0.15,1.3466,1.9819,114.44,11.1422,4.0236,4.5904,68.69,63360.0,657.3,,25.25,1450.25,1919.75,3136.01,49815.08,81.492,20.667,133.833,75.333,7.35,691.5,338.5,2.553,2.3112,67.6
2007-08-22,523.35,-0.06,1.3543,1.9928,115.34,11.0493,4.1826,4.6452,68.7,63350.0,660.8,5.57,22.89,1468.75,1945.0,3210.71,51744.56,81.249,20.667,122.667,66.333,6.65,718.5,347.5,2.5567,2.3228,66.4
2007-08-23,524.98,-0.1,1.3565,2.0059,116.2,11.0685,4.2496,4.6452,69.86,65000.0,660.1,5.58,22.62,1466.5,1939.5,3206.79,51848.23,81.145,20.667,113.375,63.167,6.15,722.5,345.25,2.5576,2.3397,
2007-08-24,524.12,-0.11,1.3675,2.0143,116.45,11.0063,4.2904,4.6156,70.62,64910.0,668.2,5.58,20.72,1483.5,1969.5,3252.47,52997.56,80.667,21.653,100.216,59.153,6.15,725.75,341.5,2.5267,2.3271,70.8
2007-08-27,524.28,-0.1,1.3647,2.0122,115.86,11.071,4.2049,4.5627,70.95,65450.0,667.6,5.58,22.72,1469.75,1950.5,3270.3,53078.15,80.739,20.667,97.167,57.333,6.15,722.25,335.75,2.4986,2.2966,65.0
2007-08-28,525.52,-0.08,1.3603,2.002,114.27,11.1459,4.0684,4.5062,70.55,65030.0,662.5,5.58,26.3,1438.25,1907.75,3191.0,51645.33,80.756,20.667,108.5,62.667,6.35,720.5,327.25,2.4827,2.2774,64.6
2007-08-29,525.08,-0.05,1.3677,2.0177,116.18,11.077,4.1611,4.5587,72.13,64330.0,667.5,5.58,23.81,1465.5,1961.0,3238.67,52734.64,80.7,20.667,106.625,63.0,6.6,742.0,322.75,2.4757,2.28,62.8
2007-08-30,524.21,-0.2,1.3625,2.0118,115.86,11.078,4.0904,4.5061,71.9,65000.0,665.3,5.56,25.06,1461.5,1974.75,3252.52,52857.84,80.794,20.667,107.625,62.0,6.65,770.0,322.75,2.4673,2.2725,59.3
2007-08-31,523.7,-0.16,1.363,2.0171,115.77,11.0303,4.132,4.5292,72.69,65240.0,673.3,5.47,23.38,1476.75,1994.75,3310.14,54637.24,80.791,20.333,103.566,60.33,6.65,767.0,324.0,2.4743,2.2717,59.1
2007-09-03,523.82,-0.1,1.3624,2.0183,115.97,11.0201,4.1321,4.5291,73.41,65040.0,672.3,5.68,,,,3326.57,54832.51,80.814,,,,6.7,,,2.4742,2.271,52.3
2007-09-04,522.85,-0.15,1.3605,2.0131,116.33,11.0288,4.1239,4.5466,73.92,64920.0,681.8,5.7,22.78,1489.5,2024.75,3324.58,55250.47,80.88,19.667,104.5,60.667,7.0,807.0,336.75,2.4694,2.2813,49.5
2007-09-05,523.4,-0.1,1.3646,2.0196,115.28,11.0792,4.0079,4.4669,74.34,64780.0,681.8,5.72,24.58,1476.5,2003.25,3286.31,54407.83,80.622,19.833,110.833,62.333,6.95,842.5,328.75,2.4578,2.2575,45.5
2007-09-06,521.53,-0.15,1.3691,2.0238,115.38,11.0562,4.0825,4.5076,74.77,64240.0,695.4,5.72,23.99,1479.5,2003.75,3265.62,54569.0,80.472,20.5,108.167,63.333,6.775,816.0,323.25,2.4606,2.2694,47.6
2007-09-07,520.22,-0.1,1.3768,2.0287,113.38,11.1412,3.8998,4.3816,75.07,64870.0,700.8,,26.23,1459.75,1970.5,3200.85,,79.959,20.167,116.099,65.401,6.925,840.0,331.25,2.4778,2.2691,34.8
2007-09-10,517.84,-0.16,1.3802,2.0277,113.72,11.1254,3.8498,4.322,75.48,64390.0,703.1,5.72,27.38,1455.25,1968.25,3152.46,52652.57,79.816,20.333,118.5,68.0,7.45,849.0,329.75,2.4552,2.2669,30.3
2007-09-11,515.99,,1.3839,2.0333,114.27,11.0853,3.941,4.3679,76.38,64700.0,712.6,5.7,25.27,1472.75,1993.5,3154.55,53920.57,79.704,20.333,108.875,66.167,7.05,871.0,324.5,2.4898,2.2974,29.1
2007-09-12,514.9,-0.25,1.3904,2.0291,114.26,11.1043,3.9576,4.4102,77.68,65650.0,711.6,5.94,24.96,1476.25,1996.25,3114.57,53882.71,79.365,20.5,105.833,64.0,7.25,840.0,339.75,2.5159,2.32,28.7
2007-09-13,513.28,,1.3885,2.0252,115.09,11.1122,4.0243,4.4643,77.4,65470.0,708.3,5.64,24.76,1485.0,2000.75,3133.56,54908.18,79.513,20.5,99.5,61.333,7.125,825.5,330.75,2.5339,2.3332,28.3
2007-09-14,515.05,-0.26,1.3875,2.0074,115.37,11.1223,4.0327,4.4544,76.22,65650.0,707.6,5.54,24.92,1485.0,2001.25,3167.87,54671.0,79.617,20.5,101.731,60.667,6.7,838.0,336.5,2.5375,2.3351,15.5
2007-09-17,514.25,,1.3867,1.9947,115.12,11.1382,4.0663,4.466,76.98,65690.0,717.9,5.71,26.48,1477.0,1982.5,,54340.54,79.72,20.5,102.167,61.5,6.6,875.0,352.25,2.5605,2.3498,12.8
2007-09-18,514.2,,1.3984,2.0131,116.08,10.9988,3.9738,4.4717,77.59,65930.0,723.5,5.39,20.35,1520.0,2035.75,,56666.3,79.209,20.5,96.75,58.667,6.75,869.0,352.25,2.6008,2.3852,-6.8
2007-09-19,,,1.3957,2.0008,116.1,10.9904,3.9905,4.5458,78.47,66720.0,721.3,,20.03,1528.75,2040.75,,57264.22,79.3,19.167,85.833,48.0,6.65,845.0,358.25,2.617,2.3323,-7.3
2007-09-20,511.75,-0.06,1.4064,2.0077,114.76,10.9923,4.1088,4.6957,79.09,67180.0,733.8,,20.45,1519.75,2034.75,3214.67,56906.44,78.582,19.167,85.375,46.0,7.0,850.0,369.25,2.6283,2.3364,-2.6
2007-09-21,513.85,-0.1,1.4091,2.0203,115.5,10.9588,4.0327,4.6203,79.3,66900.0,731.5,,19.0,1533.38,2043.56,3220.31,57798.79,78.597,19.0,82.335,44.236,6.775,874.0,376.5,2.604,2.3195,-2.7
2007-09-24,512.62,-0.06,1.4087,2.0223,114.87,10.9518,4.0412,4.6282,78.91,67220.0,730.5,,19.37,1531.75,2079.75,3191.22,58719.37,78.527,18.667,81.5,44.667,6.75,877.75,373.5,2.594,2.294,-2.6
2007-09-25,513.57,-0.06,1.4138,2.0186,114.78,10.9288,3.9902,4.6242,77.62,67710.0,731.7,5.76,18.6,1529.0,2097.5,3174.67,58857.78,78.313,18.333,84.0,47.5,6.7,887.25,371.75,2.5712,2.2759,-10.8
2007-09-26,512.05,0.03,1.4128,2.0159,115.56,10.92,3.9816,4.6202,77.43,67450.0,728.8,,17.63,1536.25,2109.5,3190.73,59714.83,78.493,18.333,80.5,46.0,6.525,917.25,375.0,2.5938,2.2967,-12.6
2007-09-27,511.68,0.03,1.4153,2.0276,115.63,10.9175,3.9425,4.563,80.03,67100.0,734.5,5.37,17.0,1544.5,2121.75,3230.33,61052.44,78.338,18.667,84.0,47.667,6.65,933.0,386.75,2.5969,2.3013,-14.4
2007-09-28,511.02,0.04,1.4267,2.0473,114.81,10.9355,3.9835,4.5865,79.17,67610.0,743.6,5.82,18.0,1538.0,2114.0,3249.0,60465.06,77.719,18.168,85.099,48.901,6.65,939.0,373.0,2.6079,2.3162,-14.0
2007-10-01,507.24,0.04,1.4231,2.0435,115.74,10.891,3.9999,4.5452,77.64,,747.2,5.37,17.84,1556.5,2135.25,3295.96,62340.34,77.904,17.871,83.0,49.165,7.175,952.5,368.75,2.5888,2.3013,-17.5
2007-10-02,507.68,0.04,1.4154,2.0418,115.75,10.9029,3.9669,4.5216,77.38,,731.6,5.53,18.49,1554.5,2135.5,3333.33,62017.12,78.303,17.211,84.104,48.401,7.175,922.5,348.75,2.5749,2.2953,-18.6
2007-10-03,506.49,0.04,1.409,2.0322,116.75,10.9089,4.0163,4.5588,77.19,,727.9,5.38,18.8,1550.75,2120.75,3293.48,60098.57,78.573,17.873,80.95,47.396,7.125,927.0,344.5,2.579,2.2958,-18.4
2007-10-04,506.33,0.03,1.4138,2.0387,116.46,10.8765,3.9749,4.5097,78.97,,738.0,5.38,18.44,1552.25,2123.0,3300.09,60406.72,78.481,19.592,82.667,48.0,7.275,906.0,342.25,2.5601,2.2872,-18.5
2007-10-05,502.85,0.04,1.4136,2.0422,116.97,10.8515,4.0743,4.6356,78.9,,742.7,5.38,16.91,1570.75,2170.75,3361.1,62318.72,78.308,19.163,76.498,46.0,6.875,890.0,342.25,2.5819,2.3166,-17.4
2007-10-08,500.04,0.04,1.4048,2.0359,117.42,10.8481,4.0744,4.6356,76.58,67280.0,733.3,5.4,17.46,1562.75,2180.25,3360.16,62660.85,78.672,,79.178,46.673,6.775,860.0,339.75,2.5818,2.3166,-17.7
2007-10-09,497.61,0.04,1.4106,2.0376,117.14,10.8287,4.1244,4.6475,77.49,65920.0,737.9,,16.12,1576.25,2194.25,3405.14,63548.69,78.526,18.531,75.175,42.569,6.925,845.5,342.5,2.5835,2.3179,-17.6
2007-10-10,496.73,0.04,1.4145,2.0425,117.25,10.8255,4.1412,4.6495,78.6,66120.0,741.1,,16.67,1573.25,2196.5,3393.83,63197.04,78.375,17.635,74.667,40.102,6.725,853.0,347.25,2.584,2.3235,-17.2
2007-10-11,496.0,0.04,1.4196,2.0317,117.28,10.8352,4.1162,4.6355,80.15,66300.0,747.85,,18.88,1565.25,2166.75,3393.93,62455.77,78.078,17.335,72.5,38.904,6.8,883.0,343.75,2.5806,2.322,-12.1
2007-10-12,496.58,0.04,1.4178,2.0361,117.61,10.8076,4.2258,4.6812,80.55,66060.0,749.85,,17.73,1574.5,2199.25,3414.67,,78.224,18.988,74.566,40.0,6.525,857.5,351.0,2.5804,2.3271,-12.8
2007-10-15,495.98,,1.4205,2.043,117.4,10.8174,4.2176,4.6772,82.75,66590.0,759.4,,19.25,1560.25,2180.75,,62969.44,78.088,18.333,76.0,40.399,6.55,833.5,362.0,2.5861,2.3427,-12.4
2007-10-16,500.17,0.04,1.4173,2.0329,116.92,10.8174,4.1252,4.6473,84.16,67130.0,760.5,,20.02,1547.5,2176.25,3380.63,61717.9,78.251,18.667,79.15,43.173,6.8323,828.5,360.5,2.5829,2.3395,-40.4
2007-10-17,501.14,0.0,1.4208,2.0403,116.68,10.8186,3.9739,4.5522,83.13,66790.0,754.8,5.29,18.54,1552.5,2196.75,3406.28,63193.67,78.12,18.667,79.333,41.772,6.65,820.5,358.0,2.5674,2.3169,-42.3
2007-10-18,501.83,0.04,1.4295,2.0445,115.63,10.7818,3.9065,4.4893,84.6,66280.0,768.2,5.33,18.5,1546.75,2206.0,3441.79,63261.33,77.59,18.667,83.333,44.675,7.0,825.5,367.25,2.5584,2.312,-42.3
2007-10-19,501.49,0.04,1.4301,2.0518,114.52,10.8275,3.7798,4.3915,83.79,65890.0,765.2,,22.96,1505.75,2149.75,3414.02,60894.29,77.407,18.667,88.642,47.896,7.025,855.5,370.25,2.5629,2.3017,-42.2
2007-10-22,504.21,0.0,1.4181,2.0331,114.55,10.8217,3.8552,4.4108,83.27,65180.0,754.2,,21.64,1513.5,2171.75,3429.68,61215.13,78.06,19.0,90.0,52.83,7.3916,871.0,364.5,2.5475,2.2951,-42.0
2007-10-23,503.86,0.0,1.4263,2.0511,114.78,10.8252,3.8128,4.403,82.85,65230.0,759.7,5.21,20.41,1525.5,2212.0,3454.02,62697.14,77.589,19.0,86.0,48.731,7.175,841.0,361.0,2.5405,2.2874,-41.8
2007-10-24,504.96,0.0,1.4266,2.0499,114.27,10.8343,3.7366,4.3388,84.37,64820.0,763.7,5.17,20.8,1522.0,2203.0,3464.87,62624.81,77.546,19.0,92.333,52.005,7.45,811.0,356.5,2.5409,2.2928,-42.2
2007-10-25,496.25,0.06,1.4324,2.0512,114.18,10.8135,3.7641,4.3775,87.48,64880.0,769.3,5.18,21.17,1525.0,2193.25,3495.66,62341.49,77.278,18.667,89.5,51.0,7.425,802.0,366.25,2.5714,2.3299,-45.5
2007-10-26,496.45,0.06,1.4393,2.0523,114.19,10.7345,3.7723,4.4006,88.69,65050.0,785.2,5.1,19.56,1542.5,2207.25,3496.18,64275.58,77.027,19.0,85.33,49.125,7.3718,800.0,372.0,2.585,2.3483,-46.2
2007-10-29,494.39,0.06,1.4425,2.0624,114.66,10.7121,3.7969,4.3811,90.32,65850.0,791.8,5.1,19.87,1547.0,2215.5,3487.26,65044.31,76.837,19.0,83.667,47.066,7.5663,828.5,376.0,2.5685,2.3375,-45.4
2007-10-30,494.19,0.04,1.4432,2.0677,114.64,10.7354,3.8051,4.379,87.44,65030.0,782.1,5.08,21.07,1536.0,2217.75,3478.02,64383.13,76.773,19.003,85.333,47.231,7.5,814.0,370.25,2.5682,2.3252,-50.3
2007-10-31,494.38,0.04,1.4487,2.0798,115.44,10.6542,3.9452,4.4708,90.63,65130.0,796.8,5.1,18.53,1554.9,2252.5,3451.18,65317.7,76.479,19.201,81.5,48.0,7.6,808.0,375.5,2.5777,2.3562,-36.6
2007-11-01,495.75,,1.4425,2.0801,114.67,10.7121,3.7562,4.3458,89.72,64360.0,787.3,5.02,23.21,1515.75,2215.5,,64050.08,76.594,18.739,85.75,50.071,7.4,778.25,368.75,2.5696,2.3581,-38.6
2007-11-02,497.62,0.04,1.4504,2.0893,114.86,10.6925,3.6741,4.3165,92.08,63330.0,807.0,5.07,23.01,1517.5,2223.5,3388.45,,76.337,18.871,90.165,52.264,7.2,778.5,377.0,2.5982,2.3929,-29.6
2007-11-05,500.9,0.04,1.4469,2.0806,114.55,10.725,3.6742,4.3338,90.49,62930.0,806.5,5.05,24.31,1505.5,2212.75,3318.42,62959.55,76.425,19.701,92.125,53.533,7.5,785.0,375.25,2.601,2.4052,-27.0
2007-11-06,502.82,0.11,1.4557,2.0877,114.73,10.6991,3.7072,4.3726,93.26,63130.0,825.0,5.11,21.39,1525.0,2233.5,3312.4,64503.43,76.04,19.569,89.125,52.066,7.55,797.0,385.75,2.6271,2.4442,-27.6
2007-11-07,503.05,0.06,1.4637,2.1035,112.63,10.7925,3.5422,4.3084,93.24,63510.0,831.1,,26.49,1482.75,2181.0,3261.33,63500.62,75.412,19.767,93.5,54.599,8.8,787.75,384.25,2.6067,2.3991,-28.3
2007-11-08,504.09,0.06,1.4676,2.1075,112.6,10.8085,3.4678,4.2829,92.79,62160.0,833.6,,26.16,1475.5,2105.5,3251.23,63561.91,75.456,19.667,103.833,58.769,8.85,762.0,389.5,2.6176,2.4085,-29.3
2007-11-09,506.04,0.04,1.4678,2.0903,110.69,10.8905,3.4254,4.2133,93.18,62150.0,832.0,5.13,28.5,1455.0,2041.75,3240.88,64320.56,75.4,19.667,100.434,59.599,9.3,762.0,386.75,2.6329,2.4272,-25.2
2007-11-12,507.12,0.04,1.4531,2.053,109.41,10.9478,3.4251,4.2133,91.98,60680.0,793.5,,31.09,1440.2,1989.5,3200.43,61526.87,75.902,,97.754,57.754,10.0,761.0,379.0,2.6328,2.4273,-32.4
2007-11-13,507.44,0.18,1.4602,2.0709,110.9,10.854,3.5412,4.2635,88.83,59730.0,802.0,5.12,24.1,1483.25,2066.75,3238.89,62927.03,75.881,20.0,100.5,60.0,8.75,748.0,374.75,2.6051,2.4056,-31.1
2007-11-14,505.05,0.18,1.4651,2.0523,111.33,10.9017,3.4995,4.25,91.36,60350.0,812.0,5.18,25.94,1478.0,2057.5,3285.34,64630.87,75.814,19.467,93.667,58.236,8.625,752.5,383.0,2.5831,2.4009,-30.6
2007-11-15,506.92,0.13,1.4612,2.0452,110.31,10.939,3.3167,4.1403,90.94,60480.0,788.3,5.24,28.06,1458.0,2033.5,3259.73,,76.069,20.366,100.25,64.333,8.725,765.5,374.75,2.538,2.3699,-26.1
2007-11-16,507.96,0.16,1.4662,2.0547,111.09,10.9313,3.3403,4.167,91.62,58770.0,786.3,5.32,25.49,1460.25,2055.25,3236.28,64609.38,75.827,21.165,102.775,68.35,9.075,749.5,379.5,2.5198,2.3823,-42.0
2007-11-19,509.15,0.16,1.4665,2.0503,109.77,10.9931,3.1486,4.0714,92.28,58390.0,782.0,5.35,26.01,1437.5,2028.0,3172.95,62336.02,75.78,21.833,107.0,72.34,8.85,756.25,377.5,2.5357,2.4161,-41.8
2007-11-20,509.2,0.2,1.4841,2.0667,109.98,10.966,3.1978,4.0961,95.49,56090.0,802.8,5.36,24.88,1446.0,2035.5,3114.67,,75.205,28.0,108.333,75.0,9.475,773.5,381.25,2.5345,2.4248,-40.8
2007-11-21,513.45,0.26,1.4858,2.0654,108.42,10.9875,2.9969,4.0067,94.84,54860.0,800.22,5.42,26.84,1417.75,2005.5,3067.0,60581.54,75.073,36.0,122.375,82.67,9.85,803.5,382.0,2.5675,2.4204,-40.7
2007-11-22,513.3,0.26,1.4849,2.062,108.44,10.9675,2.9942,4.0065,94.5,54760.0,804.6,5.52,,,,3085.27,60653.01,75.051,34.812,124.274,82.434,9.65,,,2.5672,2.4207,-40.2
2007-11-23,513.79,0.26,1.4837,2.0628,108.29,10.9735,3.0776,3.9989,95.76,55870.0,823.8,,25.61,1442.0,2032.5,3114.06,60970.9,75.053,34.909,121.701,81.766,9.875,826.5,389.0,2.5632,2.4208,-39.7
2007-11-26,513.76,0.2,1.4872,2.0711,107.41,11.0161,2.885,3.8391,95.32,56180.0,824.6,5.82,28.91,1409.25,2000.0,3060.63,59069.17,74.859,36.084,123.0,82.602,9.5,814.0,385.75,2.5401,2.3968,-38.2
2007-11-27,515.34,0.15,1.4829,2.0687,108.97,10.9662,3.0677,3.9477,92.52,55900.0,812.6,5.87,26.28,1426.5,2032.5,3056.86,59431.5,75.096,37.0,122.5,82.899,9.025,829.0,383.5,2.5362,2.3856,-43.7
2007-11-28,510.3,0.21,1.4841,2.0823,110.03,10.9273,3.176,4.0347,89.81,56670.0,804.5,6.04,24.11,1470.5,2095.5,3160.23,61714.64,75.076,35.16,109.333,75.075,9.5007,859.0,387.25,2.5173,2.3531,-43.5
2007-11-29,508.45,0.21,1.4744,2.0613,109.94,10.9159,3.0439,3.9344,90.22,58380.0,793.4,5.73,23.97,1471.5,2100.5,3175.99,62156.34,75.588,35.833,108.333,73.069,9.3436,869.0,383.5,2.5218,2.3593,-43.6
2007-11-30,505.25,0.18,1.4633,2.0563,111.24,10.9202,2.9947,3.9379,88.26,59540.0,783.55,5.69,22.87,1483.75,2094.5,3204.47,63006.16,76.147,35.503,98.406,68.244,8.75,867.0,384.5,2.5248,2.3645,-39.9
2007-12-03,507.13,0.16,1.4667,2.0659,110.47,10.9056,2.8483,3.8459,89.8,60310.0,794.3,5.72,23.61,1475.5,2075.0,3194.97,63199.85,75.935,34.645,100.175,67.338,8.9,855.0,386.0,2.4829,2.3265,-36.3
